,CASE,RAD?,TRIM?,MACH,RE,ALT,Q,BETA,PHI,SREF,XCG,XMRP,LREF,LATREF,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,DEFL_2_1,DEFL_2_2,DEFL_2_3,DEFL_2_4,ALPHA,CN,CM,CA,CA_0B,CA_FB,CY,CLN,CLL,CL,CD,CL/CD,X-C.P.,CNA,CMA,CNQ,CMQ,CAQ,CNAD,CMAD,CYQ,CLNQ,CLLQ
1247,1,0,0,0.3,7000000.0,0.0,6383.4858,11.0,0.0,0.034,1.64,0.6212,2.64,2.64,13.555,-3.232,16.205,19.253,0.0,0.0,0.0,0.0,-12.004,-1.6644,0.0537,0.1765,0.1429,0.1765,-1.2261,0.0708,0.0033,-1.5913,0.5189,-3.067,-0.0323,0.1494,-0.0226,-0.0672,0.0215,0.0025,0.037,-0.0015,-0.0532,0.0191,0.0011
1248,1,0,0,0.3,7000000.0,0.0,6383.4858,11.0,0.0,0.034,1.64,0.6212,2.64,2.64,13.555,-3.232,16.205,19.253,0.0,0.0,0.0,0.0,-11.318,-1.5635,0.0383,0.1822,0.1485,0.1822,-1.2324,0.074,0.0036,-1.4973,0.4855,-3.0843,-0.0245,0.1463,-0.0217,-0.0608,0.0203,0.0023,0.037,-0.0015,-0.056,0.0201,0.001
1249,1,0,0,0.3,7000000.0,0.0,6383.4858,11.0,0.0,0.034,1.64,0.6212,2.64,2.64,13.555,-3.232,16.205,19.253,0.0,0.0,0.0,0.0,-10.462,-1.439,0.0203,0.1885,0.1547,0.1885,-1.2393,0.0778,0.0039,-1.3809,0.4466,-3.0917,-0.0141,0.145,-0.0204,-0.0522,0.0189,0.0022,0.037,-0.0015,-0.0606,0.0217,0.0008
1250,1,0,0,0.3,7000000.0,0.0,6383.4858,11.0,0.0,0.034,1.64,0.6212,2.64,2.64,13.555,-3.232,16.205,19.253,0.0,0.0,0.0,0.0,-10.29,-1.4142,0.0169,0.1896,0.1559,0.1896,-1.2405,0.0785,0.0039,-1.3576,0.4392,-3.091,-0.012,0.1402,-0.018,-0.0505,0.0186,0.0021,0.037,-0.0015,-0.0619,0.0222,0.0007
1251,1,0,0,0.3,7000000.0,0.0,6383.4858,11.0,0.0,0.034,1.64,0.6212,2.64,2.64,13.555,-3.232,16.205,19.253,0.0,0.0,0.0,0.0,-6.572,-0.9092,-0.0436,0.2073,0.1733,0.2073,-1.2472,0.0862,0.0055,-0.8795,0.31,-2.837,0.048,0.1247,-0.0115,-0.02,0.0111,0.0017,0.037,-0.0015,-0.0661,0.0243,0.001
1252,1,0,0,0.3,7000000.0,0.0,6383.4858,11.0,0.0,0.034,1.64,0.6212,2.64,2.64,13.555,-3.232,16.205,19.253,0.0,0.0,0.0,0.0,-1.867,-0.3745,-0.0753,0.209,0.1748,0.209,-1.2408,0.0905,0.0052,-0.3675,0.221,-1.6626,0.201,0.105,-0.0036,0.0087,0.0014,0.0018,0.037,-0.0015,-0.0737,0.0277,0.0008
1253,1,0,0,0.3,7000000.0,0.0,6383.4858,11.0,0.0,0.034,1.64,0.6212,2.64,2.64,13.555,-3.232,16.205,19.253,0.0,0.0,0.0,0.0,-0.743,-0.2663,-0.0758,0.2067,0.1725,0.2067,-1.2402,0.0908,0.0047,-0.2636,0.2101,-1.2545,0.2847,0.0952,0.0,0.0131,-0.001,0.002,0.037,-0.0015,-0.074,0.0279,0.0008
1254,1,0,0,0.3,7000000.0,0.0,6383.4858,11.0,0.0,0.034,1.64,0.6212,2.64,2.64,13.555,-3.232,16.205,19.253,0.0,0.0,0.0,0.0,-0.399,-0.2339,-0.0757,0.2057,0.1716,0.2057,-1.2406,0.091,0.0045,-0.2324,0.2074,-1.1209,0.3235,0.0935,0.0006,0.0144,-0.0017,0.0021,0.037,-0.0015,-0.074,0.0279,0.0008
1255,1,0,0,0.3,7000000.0,0.0,6383.4858,11.0,0.0,0.034,1.64,0.6212,2.64,2.64,13.555,-3.232,16.205,19.253,0.0,0.0,0.0,0.0,0.838,-0.1191,-0.0747,0.2018,0.1676,0.2018,-1.2438,0.0917,0.0041,-0.122,0.2,-0.6101,0.6273,0.0927,0.0007,0.0186,-0.0041,0.0023,0.037,-0.0015,-0.0734,0.0277,0.0009
1256,1,0,0,0.3,7000000.0,0.0,6383.4858,11.0,0.0,0.034,1.64,0.6212,2.64,2.64,13.555,-3.232,16.205,19.253,0.0,0.0,0.0,0.0,1.329,-0.0736,-0.0744,0.1999,0.1658,0.1999,-1.2458,0.092,0.0039,-0.0782,0.1981,-0.3948,1.0104,0.093,0.0004,0.0203,-0.0051,0.0024,0.037,-0.0015,-0.073,0.0276,0.0009
1257,1,0,0,0.3,7000000.0,0.0,6383.4858,11.0,0.0,0.034,1.64,0.6212,2.64,2.64,13.555,-3.232,16.205,19.253,0.0,0.0,0.0,0.0,1.957,-0.0149,-0.0742,0.1973,0.1632,0.1973,-1.2488,0.0924,0.0036,-0.0217,0.1967,-0.1102,4.9667,0.1001,-0.0019,0.0227,-0.0064,0.0025,0.037,-0.0015,-0.0723,0.0273,0.001
1258,1,0,0,0.3,7000000.0,0.0,6383.4858,11.0,0.0,0.034,1.64,0.6212,2.64,2.64,13.555,-3.232,16.205,19.253,0.0,0.0,0.0,0.0,4.53,0.26,-0.0848,0.1841,0.15,0.1841,-1.2648,0.0932,0.0025,0.2447,0.2041,1.199,-0.326,0.12,-0.0068,0.0358,-0.0125,0.003,0.037,-0.0015,-0.0674,0.0254,0.0011
1259,1,0,0,0.3,7000000.0,0.0,6383.4858,11.0,0.0,0.034,1.64,0.6212,2.64,2.64,13.555,-3.232,16.205,19.253,0.0,0.0,0.0,0.0,8.505,0.7895,-0.1226,0.1523,0.1184,0.1523,-1.2778,0.087,0.0021,0.7583,0.2674,2.8363,-0.1553,0.1429,-0.0112,0.0612,-0.0225,0.0032,0.037,-0.0015,-0.0613,0.0226,0.0012
1260,1,0,0,0.3,7000000.0,0.0,6383.4858,11.75,0.0,0.034,1.64,0.6212,2.64,2.64,-16.918,-18.231,4.816,-15.326,0.0,0.0,0.0,0.0,-11.92,-1.4542,0.1145,0.1154,0.0818,0.1154,-1.4154,0.2066,-0.0047,-1.399,0.4132,-3.3854,-0.0787,0.1583,-0.0188,-0.0553,0.0241,0.0031,0.0393,-0.0015,-0.0676,0.0284,-0.0001
1261,1,0,0,0.3,7000000.0,0.0,6383.4858,11.75,0.0,0.034,1.64,0.6212,2.64,2.64,-16.918,-18.231,4.816,-15.326,0.0,0.0,0.0,0.0,-11.28,-1.3548,0.1025,0.1219,0.0883,0.1219,-1.4312,0.2122,-0.0047,-1.3048,0.3845,-3.393,-0.0756,0.1523,-0.0186,-0.0507,0.0224,0.0033,0.0393,-0.0015,-0.0687,0.029,-0.0001
1262,1,0,0,0.3,7000000.0,0.0,6383.4858,11.75,0.0,0.034,1.64,0.6212,2.64,2.64,-16.918,-18.231,4.816,-15.326,0.0,0.0,0.0,0.0,-9.976,-1.16,0.0783,0.1346,0.1009,0.1346,-1.465,0.2245,-0.0049,-1.1192,0.3336,-3.3551,-0.0675,0.1443,-0.0177,-0.041,0.0191,0.0036,0.0393,-0.0015,-0.0706,0.0301,-0.0001
1263,1,0,0,0.3,7000000.0,0.0,6383.4858,11.75,0.0,0.034,1.64,0.6212,2.64,2.64,-16.918,-18.231,4.816,-15.326,0.0,0.0,0.0,0.0,-7.849,-0.8639,0.0426,0.1526,0.1188,0.1526,-1.5269,0.2461,-0.0057,-0.835,0.2692,-3.102,-0.0493,0.1355,-0.0161,-0.0242,0.0145,0.0036,0.0393,-0.0015,-0.0721,0.0314,0.0001
1264,1,0,0,0.3,7000000.0,0.0,6383.4858,11.75,0.0,0.034,1.64,0.6212,2.64,2.64,-16.918,-18.231,4.816,-15.326,0.0,0.0,0.0,0.0,-7.675,-0.841,0.0399,0.1539,0.12,0.1539,-1.5323,0.2479,-0.0057,-0.8129,0.2648,-3.0698,-0.0474,0.131,-0.0152,-0.023,0.0141,0.0036,0.0393,-0.0015,-0.0721,0.0315,0.0001
1265,1,0,0,0.3,7000000.0,0.0,6383.4858,11.75,0.0,0.034,1.64,0.6212,2.64,2.64,-16.918,-18.231,4.816,-15.326,0.0,0.0,0.0,0.0,-7.207,-0.7801,0.0329,0.1571,0.1232,0.1571,-1.5469,0.2528,-0.006,-0.7542,0.2537,-2.9725,-0.0421,0.1258,-0.0135,-0.0195,0.013,0.0036,0.0393,-0.0015,-0.0721,0.0317,0.0002
1266,1,0,0,0.3,7000000.0,0.0,6383.4858,11.75,0.0,0.034,1.64,0.6212,2.64,2.64,-16.918,-18.231,4.816,-15.326,0.0,0.0,0.0,0.0,-4.554,-0.458,0.0012,0.1721,0.138,0.1721,-1.6027,0.2727,-0.0065,-0.4429,0.2079,-2.1306,-0.0027,0.1167,-0.0097,-0.0008,0.0075,0.0033,0.0393,-0.0015,-0.0716,0.0326,0.0004
1267,1,0,0,0.3,7000000.0,0.0,6383.4858,11.75,0.0,0.034,1.64,0.6212,2.64,2.64,-16.918,-18.231,4.816,-15.326,0.0,0.0,0.0,0.0,-4.032,-0.3995,-0.0027,0.1739,0.1399,0.1739,-1.6051,0.2738,-0.0062,-0.3863,0.2016,-1.9164,0.0068,0.1032,-0.0049,0.0026,0.0065,0.0032,0.0393,-0.0015,-0.0724,0.033,0.0004
1268,1,0,0,0.3,7000000.0,0.0,6383.4858,11.75,0.0,0.034,1.64,0.6212,2.64,2.64,-16.918,-18.231,4.816,-15.326,0.0,0.0,0.0,0.0,-1.244,-0.1362,-0.0092,0.1773,0.1432,0.1773,-1.5968,0.2727,-0.0055,-0.1323,0.1802,-0.7344,0.0676,0.0917,-0.0009,0.0152,0.0009,0.0031,0.0393,-0.0015,-0.0772,0.0351,0.0003
1269,1,0,0,0.3,7000000.0,0.0,6383.4858,11.75,0.0,0.034,1.64,0.6212,2.64,2.64,-16.918,-18.231,4.816,-15.326,0.0,0.0,0.0,0.0,0.589,0.0269,-0.0081,0.176,0.142,0.176,-1.5894,0.2701,-0.0056,0.0251,0.1763,0.1423,-0.3001,0.1027,-0.0028,0.0214,-0.0025,0.003,0.0393,-0.0015,-0.0787,0.0356,0.0002
1270,1,0,0,0.3,7000000.0,0.0,6383.4858,11.75,0.0,0.034,1.64,0.6212,2.64,2.64,-16.918,-18.231,4.816,-15.326,0.0,0.0,0.0,0.0,8.277,0.9221,-0.0565,0.1434,0.1095,0.1434,-1.5505,0.2492,-0.0089,0.8918,0.2746,3.2475,-0.0612,0.1298,-0.0106,0.0645,-0.0192,0.003,0.0393,-0.0015,-0.0726,0.0313,0.0
1271,1,0,0,0.3,7000000.0,0.0,6383.4858,11.75,0.0,0.034,1.64,0.6212,2.64,2.64,-16.918,-18.231,4.816,-15.326,0.0,0.0,0.0,0.0,9.559,1.1057,-0.0756,0.1335,0.0997,0.1335,-1.5094,0.2342,-0.0075,1.0682,0.3152,3.3888,-0.0684,0.1466,-0.0166,0.0757,-0.0215,0.0033,0.0393,-0.0015,-0.0743,0.0313,-0.0002
1272,1,0,0,0.3,7000000.0,0.0,6383.4858,11.75,0.0,0.034,1.64,0.6212,2.64,2.64,-16.918,-18.231,4.816,-15.326,0.0,0.0,0.0,0.0,11.818,1.4443,-0.1168,0.1119,0.0783,0.1119,-1.4437,0.2097,-0.0052,1.3907,0.4053,3.4316,-0.0809,0.1534,-0.0189,0.0948,-0.0262,0.0033,0.0393,-0.0015,-0.0737,0.0302,-0.0003
1273,1,0,0,0.3,7000000.0,0.0,6383.4858,11.75,0.0,0.034,1.64,0.6212,2.64,2.64,-16.918,-18.231,4.816,-15.326,0.0,0.0,0.0,0.0,13.192,1.6598,-0.1438,0.0965,0.063,0.0965,-1.4067,0.1959,-0.0039,1.594,0.4727,3.3718,-0.0867,0.1577,-0.0197,0.1047,-0.0291,0.0034,0.0393,-0.0015,-0.0725,0.0294,-0.0002
1274,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.56,0.0,0.034,1.64,0.6212,2.64,2.64,-16.426,9.283,-5.905,-0.42,0.0,0.0,0.0,0.0,-9.407,-1.0394,0.0894,0.1372,0.1034,0.1372,1.5982,-0.1301,0.0028,-1.003,0.3053,-3.2856,-0.086,0.1496,-0.0127,-0.0319,0.0205,0.0013,0.0384,-0.0015,0.0707,-0.0258,-0.0005
1275,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.56,0.0,0.034,1.64,0.6212,2.64,2.64,-16.426,9.283,-5.905,-0.42,0.0,0.0,0.0,0.0,-7.526,-0.764,0.067,0.151,0.1171,0.151,1.6344,-0.1433,0.0029,-0.7377,0.2498,-2.9537,-0.0877,0.1432,-0.0112,-0.0179,0.0162,0.0012,0.0384,-0.0015,0.0664,-0.0251,-0.001
1276,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.56,0.0,0.034,1.64,0.6212,2.64,2.64,-16.426,9.283,-5.905,-0.42,0.0,0.0,0.0,0.0,-7.01,-0.6918,0.0617,0.1543,0.1203,0.1543,1.631,-0.1428,0.0023,-0.6678,0.2375,-2.8113,-0.0891,0.1392,-0.0101,-0.0143,0.015,0.0012,0.0384,-0.0015,0.0663,-0.0253,-0.001
1277,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.56,0.0,0.034,1.64,0.6212,2.64,2.64,-16.426,9.283,-5.905,-0.42,0.0,0.0,0.0,0.0,-6.767,-0.6582,0.0593,0.1557,0.1218,0.1557,1.6283,-0.1421,0.0019,-0.6352,0.2322,-2.7356,-0.0901,0.1368,-0.0093,-0.0126,0.0144,0.0012,0.0384,-0.0015,0.0667,-0.0255,-0.001
1278,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.56,0.0,0.034,1.64,0.6212,2.64,2.64,-16.426,9.283,-5.905,-0.42,0.0,0.0,0.0,0.0,-5.819,-0.5299,0.051,0.1611,0.1271,0.1611,1.6146,-0.1389,0.0005,-0.5109,0.214,-2.3869,-0.0962,0.1309,-0.0074,-0.0063,0.0122,0.0012,0.0384,-0.0015,0.0689,-0.0265,-0.001
1279,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.56,0.0,0.034,1.64,0.6212,2.64,2.64,-16.426,9.283,-5.905,-0.42,0.0,0.0,0.0,0.0,-4.568,-0.3716,0.0434,0.1673,0.1333,0.1673,1.598,-0.135,-0.0011,-0.357,0.1964,-1.8179,-0.1168,0.1244,-0.0054,0.0012,0.0091,0.0011,0.0384,-0.0015,0.0726,-0.0281,-0.0009
1280,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.56,0.0,0.034,1.64,0.6212,2.64,2.64,-16.426,9.283,-5.905,-0.42,0.0,0.0,0.0,0.0,-4.511,-0.3646,0.0431,0.1676,0.1336,0.1676,1.5973,-0.1348,-0.0011,-0.3503,0.1958,-1.7893,-0.1183,0.111,-0.003,0.0015,0.009,0.0011,0.0384,-0.0015,0.0729,-0.0282,-0.0009
1281,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.56,0.0,0.034,1.64,0.6212,2.64,2.64,-16.426,9.283,-5.905,-0.42,0.0,0.0,0.0,0.0,0.22,0.108,0.0377,0.18,0.1459,0.18,1.5515,-0.1227,-0.0033,0.1073,0.1804,0.5944,0.3492,0.0949,-0.0004,0.0207,-0.0012,0.0007,0.0384,-0.0015,0.0769,-0.0301,-0.0008
1282,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.56,0.0,0.034,1.64,0.6212,2.64,2.64,-16.426,9.283,-5.905,-0.42,0.0,0.0,0.0,0.0,2.426,0.3065,0.0385,0.1806,0.1465,0.1806,1.5525,-0.1211,-0.0025,0.2985,0.1934,1.5439,0.1255,0.0949,-0.0011,0.0286,-0.0054,0.0005,0.0384,-0.0015,0.076,-0.0295,-0.0008
1283,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.56,0.0,0.034,1.64,0.6212,2.64,2.64,-16.426,9.283,-5.905,-0.42,0.0,0.0,0.0,0.0,3.621,0.4257,0.0354,0.1793,0.1452,0.1793,1.5568,-0.1206,-0.0015,0.4135,0.2058,2.0094,0.0831,0.1101,-0.0046,0.0339,-0.008,0.0004,0.0384,-0.0015,0.0751,-0.029,-0.0008
1284,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.56,0.0,0.034,1.64,0.6212,2.64,2.64,-16.426,9.283,-5.905,-0.42,0.0,0.0,0.0,0.0,5.857,0.6951,0.0207,0.1744,0.1404,0.1744,1.5708,-0.1201,0.0,0.6737,0.2444,2.7566,0.0298,0.1303,-0.0088,0.047,-0.0133,0.0004,0.0384,-0.0015,0.0736,-0.0277,-0.0008
1285,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.56,0.0,0.034,1.64,0.6212,2.64,2.64,-16.426,9.283,-5.905,-0.42,0.0,0.0,0.0,0.0,9.026,1.139,-0.0145,0.1602,0.1263,0.1602,1.5933,-0.1182,0.0021,1.0998,0.3369,3.2647,-0.0128,0.1448,-0.0127,0.0696,-0.0206,0.0007,0.0384,-0.0015,0.069,-0.0245,-0.0009
1286,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.56,0.0,0.034,1.64,0.6212,2.64,2.64,-16.426,9.283,-5.905,-0.42,0.0,0.0,0.0,0.0,9.594,1.224,-0.0226,0.1566,0.1228,0.1566,1.5969,-0.1173,0.0025,1.1808,0.3584,3.2943,-0.0185,0.1505,-0.0149,0.0747,-0.0216,0.0008,0.0384,-0.0015,0.0687,-0.0241,-0.0009
1287,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.56,0.0,0.034,1.64,0.6212,2.64,2.64,-16.426,9.283,-5.905,-0.42,0.0,0.0,0.0,0.0,10.071,1.2962,-0.03,0.1533,0.1196,0.1533,1.599,-0.1163,0.0027,1.2495,0.3776,3.3085,-0.0232,0.1541,-0.0169,0.0792,-0.0223,0.0009,0.0384,-0.0015,0.0688,-0.0238,-0.0009
1288,1,0,0,0.3,7000000.0,0.0,6383.4858,4.04,0.0,0.034,1.64,0.6212,2.64,2.64,14.975,19.105,14.43,3.445,0.0,0.0,0.0,0.0,-14.197,-1.8174,0.2107,0.1439,0.1101,0.1439,-0.2187,-0.0477,0.001,-1.7266,0.5852,-2.9502,-0.1159,0.163,-0.016,-0.0828,0.0364,0.0023,0.0298,-0.0014,-0.0038,0.0045,0.0006
1289,1,0,0,0.3,7000000.0,0.0,6383.4858,4.04,0.0,0.034,1.64,0.6212,2.64,2.64,14.975,19.105,14.43,3.445,0.0,0.0,0.0,0.0,-11.614,-1.4066,0.1714,0.1707,0.1366,0.1707,-0.2579,-0.0412,0.0014,-1.3435,0.4504,-2.983,-0.1218,0.1551,-0.0145,-0.0678,0.0327,0.002,0.0298,-0.0014,-0.007,0.0061,0.0007
1290,1,0,0,0.3,7000000.0,0.0,6383.4858,4.04,0.0,0.034,1.64,0.6212,2.64,2.64,14.975,19.105,14.43,3.445,0.0,0.0,0.0,0.0,-11.512,-1.3912,0.17,0.1716,0.1376,0.1716,-0.2611,-0.0404,0.0014,-1.329,0.4458,-2.9811,-0.1222,0.1509,-0.0137,-0.0671,0.0325,0.002,0.0298,-0.0014,-0.0073,0.0062,0.0007
1291,1,0,0,0.3,7000000.0,0.0,6383.4858,4.04,0.0,0.034,1.64,0.6212,2.64,2.64,14.975,19.105,14.43,3.445,0.0,0.0,0.0,0.0,-11.056,-1.3225,0.1637,0.1756,0.1415,0.1756,-0.2751,-0.0369,0.0011,-1.2643,0.4259,-2.9683,-0.1238,0.1495,-0.0136,-0.0642,0.0318,0.002,0.0298,-0.0014,-0.0087,0.0068,0.0007
1292,1,0,0,0.3,7000000.0,0.0,6383.4858,4.04,0.0,0.034,1.64,0.6212,2.64,2.64,14.975,19.105,14.43,3.445,0.0,0.0,0.0,0.0,-9.181,-1.0445,0.1385,0.1901,0.1559,0.1901,-0.3211,-0.0253,0.0001,-1.0008,0.3543,-2.8245,-0.1326,0.1461,-0.0128,-0.0519,0.0289,0.002,0.0298,-0.0014,-0.0145,0.0093,0.0004
1293,1,0,0,0.3,7000000.0,0.0,6383.4858,4.04,0.0,0.034,1.64,0.6212,2.64,2.64,14.975,19.105,14.43,3.445,0.0,0.0,0.0,0.0,-8.075,-0.8853,0.125,0.1977,0.1634,0.1977,-0.3493,-0.017,-0.001,-0.8488,0.3201,-2.6516,-0.1412,0.1416,-0.0115,-0.0448,0.0272,0.0021,0.0298,-0.0014,-0.0195,0.0114,0.0002
1294,1,0,0,0.3,7000000.0,0.0,6383.4858,4.04,0.0,0.034,1.64,0.6212,2.64,2.64,14.975,19.105,14.43,3.445,0.0,0.0,0.0,0.0,-5.34,-0.5043,0.0956,0.2141,0.1798,0.2141,-0.3534,-0.013,-0.002,-0.4822,0.2601,-1.854,-0.1895,0.1356,-0.0098,-0.0275,0.0216,0.0021,0.0298,-0.0014,-0.0275,0.0159,-0.0001
1295,1,0,0,0.3,7000000.0,0.0,6383.4858,4.04,0.0,0.034,1.64,0.6212,2.64,2.64,14.975,19.105,14.43,3.445,0.0,0.0,0.0,0.0,-5.312,-0.5006,0.0953,0.2142,0.1799,0.2142,-0.3528,-0.0131,-0.002,-0.4787,0.2597,-1.8433,-0.1904,0.1303,-0.0086,-0.0273,0.0215,0.0021,0.0298,-0.0014,-0.0275,0.0159,-0.0001
1296,1,0,0,0.3,7000000.0,0.0,6383.4858,4.04,0.0,0.034,1.64,0.6212,2.64,2.64,14.975,19.105,14.43,3.445,0.0,0.0,0.0,0.0,-4.613,-0.4106,0.0896,0.2179,0.1836,0.2179,-0.3415,-0.0155,-0.0017,-0.3918,0.2502,-1.5656,-0.2181,0.1227,-0.0071,-0.0229,0.0196,0.0021,0.0298,-0.0014,-0.0268,0.0164,0.0
1297,1,0,0,0.3,7000000.0,0.0,6383.4858,4.04,0.0,0.034,1.64,0.6212,2.64,2.64,14.975,19.105,14.43,3.445,0.0,0.0,0.0,0.0,-2.569,-0.1724,0.0776,0.2273,0.1929,0.2273,-0.3179,-0.0199,-0.0016,-0.162,0.2347,-0.6902,-0.45,0.1088,-0.005,-0.0101,0.0124,0.0016,0.0298,-0.0014,-0.031,0.02,-0.0002
1298,1,0,0,0.3,7000000.0,0.0,6383.4858,4.04,0.0,0.034,1.64,0.6212,2.64,2.64,14.975,19.105,14.43,3.445,0.0,0.0,0.0,0.0,1.122,0.2009,0.062,0.2386,0.2042,0.2386,-0.3335,-0.0134,-0.0037,0.1962,0.2425,0.8091,0.3084,0.1016,-0.0045,0.0158,-0.0052,0.0,0.0298,-0.0014,-0.0351,0.0228,-0.0005
1299,1,0,0,0.3,7000000.0,0.0,6383.4858,4.04,0.0,0.034,1.64,0.6212,2.64,2.64,14.975,19.105,14.43,3.445,0.0,0.0,0.0,0.0,2.258,0.3168,0.0565,0.2404,0.2061,0.2404,-0.3364,-0.0133,-0.0032,0.3071,0.2527,1.215,0.1784,0.1113,-0.0074,0.0271,-0.011,-0.0003,0.0298,-0.0014,-0.0324,0.0208,-0.0003
1300,1,0,0,0.3,7000000.0,0.0,6383.4858,4.04,0.0,0.034,1.64,0.6212,2.64,2.64,14.975,19.105,14.43,3.445,0.0,0.0,0.0,0.0,4.846,0.6291,0.0305,0.2405,0.2062,0.2405,-0.3629,-0.0082,-0.0018,0.6066,0.2928,2.0715,0.0484,0.1236,-0.0116,0.0503,-0.0197,0.0001,0.0298,-0.0014,-0.0261,0.0158,-0.0001
1301,1,0,0,0.3,7000000.0,0.0,6383.4858,4.04,0.0,0.034,1.64,0.6212,2.64,2.64,14.975,19.105,14.43,3.445,0.0,0.0,0.0,0.0,5.429,0.7029,0.0228,0.2393,0.2049,0.2393,-0.3727,-0.006,-0.0018,0.6771,0.3047,2.2222,0.0324,0.1322,-0.015,0.0551,-0.0207,0.0004,0.0298,-0.0014,-0.0253,0.015,-0.0001
1302,1,0,0,0.3,7000000.0,0.0,6383.4858,12.86,0.0,0.034,1.64,0.6212,2.64,2.64,0.553,1.164,8.135,5.483,0.0,0.0,0.0,0.0,-13.307,-1.7954,0.0903,0.0564,0.0231,0.0564,-1.6036,0.1231,-0.0001,-1.7342,0.4681,-3.7047,-0.0503,0.1712,-0.0176,-0.0614,0.0269,0.0004,0.0405,-0.0015,-0.0696,0.0274,0.0006
1303,1,0,0,0.3,7000000.0,0.0,6383.4858,12.86,0.0,0.034,1.64,0.6212,2.64,2.64,0.553,1.164,8.135,5.483,0.0,0.0,0.0,0.0,-12.773,-1.705,0.0813,0.0614,0.028,0.0614,-1.6133,0.1268,0.0,-1.6492,0.4369,-3.7751,-0.0477,0.1676,-0.0159,-0.057,0.0259,0.0004,0.0405,-0.0015,-0.0704,0.0279,0.0007
1304,1,0,0,0.3,7000000.0,0.0,6383.4858,12.86,0.0,0.034,1.64,0.6212,2.64,2.64,0.553,1.164,8.135,5.483,0.0,0.0,0.0,0.0,-10.54,-1.3348,0.0476,0.0797,0.0462,0.0797,-1.6544,0.1431,0.0001,-1.2977,0.3226,-4.0232,-0.0356,0.158,-0.0128,-0.0379,0.0211,0.0004,0.0405,-0.0015,-0.0738,0.0299,0.0007
1305,1,0,0,0.3,7000000.0,0.0,6383.4858,12.86,0.0,0.034,1.64,0.6212,2.64,2.64,0.553,1.164,8.135,5.483,0.0,0.0,0.0,0.0,-6.26,-0.6915,0.0028,0.1028,0.0689,0.1028,-1.7209,0.1707,-0.0004,-0.6761,0.1776,-3.8081,-0.0041,0.1413,-0.0087,-0.0064,0.0113,0.0005,0.0405,-0.0015,-0.0742,0.0319,0.0011
1306,1,0,0,0.3,7000000.0,0.0,6383.4858,12.86,0.0,0.034,1.64,0.6212,2.64,2.64,0.553,1.164,8.135,5.483,0.0,0.0,0.0,0.0,-5.445,-0.5836,-0.0029,0.1055,0.0717,0.1055,-1.7183,0.1707,0.0001,-0.571,0.1604,-3.5586,0.0049,0.1148,-0.0042,-0.0016,0.0094,0.0006,0.0405,-0.0015,-0.0736,0.032,0.0012
1307,1,0,0,0.3,7000000.0,0.0,6383.4858,12.86,0.0,0.034,1.64,0.6212,2.64,2.64,0.553,1.164,8.135,5.483,0.0,0.0,0.0,0.0,1.28,0.0716,-0.012,0.1122,0.0782,0.1122,-1.6439,0.1506,0.0029,0.069,0.1138,0.6069,-0.168,0.0923,-0.0004,0.0241,-0.0037,0.0009,0.0405,-0.0015,-0.0679,0.0312,0.0017
1308,1,0,0,0.3,7000000.0,0.0,6383.4858,12.86,0.0,0.034,1.64,0.6212,2.64,2.64,0.553,1.164,8.135,5.483,0.0,0.0,0.0,0.0,2.872,0.2102,-0.011,0.1093,0.0754,0.1093,-1.6248,0.1436,0.0033,0.2045,0.1197,1.7077,-0.0525,0.0934,-0.0012,0.0294,-0.0064,0.0009,0.0405,-0.0015,-0.0448,0.0237,0.0032
1309,1,0,0,0.3,7000000.0,0.0,6383.4858,12.86,0.0,0.034,1.64,0.6212,2.64,2.64,0.553,1.164,8.135,5.483,0.0,0.0,0.0,0.0,4.077,0.3304,-0.0147,0.1061,0.0721,0.1061,-1.5799,0.1283,0.0058,0.3221,0.1293,2.491,-0.0444,0.109,-0.0046,0.0342,-0.0087,0.0009,0.0405,-0.0015,-0.0092,0.0124,0.0053
1310,1,0,0,0.3,7000000.0,0.0,6383.4858,12.86,0.0,0.034,1.64,0.6212,2.64,2.64,0.553,1.164,8.135,5.483,0.0,0.0,0.0,0.0,5.249,0.4691,-0.0219,0.1017,0.0678,0.1017,-1.5018,0.1026,0.0109,0.4579,0.1442,3.1762,-0.0467,0.1234,-0.007,0.0427,-0.0121,0.0009,0.0405,-0.0015,-0.1744,0.0636,-0.0055
